trip_id,duration_in_minutes,start_time,end_time,starting_station_id,ending_stating_id,bike_id,trip_route_category,passholder_type,kilometers_travelled,battery_level_at_start,battery_level_at_the_end,maximum_speed,minimum_speed,average_speed,new_user,damaged_bike
20904905,1620,27/02/2017 17:20,27/02/2017 17:47,3019,3019,6446,Round Trip,Walk-up,5.3,14,56,12.31,2.09,7.99,True,False
20751067,3240,25/02/2017 15:27,25/02/2017 16:21,3064,3082,6487,One Way,Walk-up,20.95,35,40,13.4,1.61,8.55,False,False
20304811,2520,18/02/2017 14:00,18/02/2017 14:42,3046,3063,5804,One Way,Walk-up,5.96,74,53,13.77,2.98,5.9,False,False
20019721,1200,14/02/2017 18:21,14/02/2017 18:41,3047,3058,6657,One Way,Flex Pass,5.24,68,81,12.27,1.35,6.86,True,False
23108789,3360,25/03/2017 16:59,25/03/2017 17:55,3008,3048,6053,One Way,Walk-up,24.65,74,82,13.81,1.11,7.81,True,True
22282602,420,16/03/2017 8:15,16/03/2017 8:22,3076,3081,5966,One Way,Monthly Pass,11.89,22,35,10.65,1.99,8.63,True,True
20610174,1860,23/02/2017 13:01,23/02/2017 13:32,3062,3062,6248,Round Trip,Walk-up,24.83,65,24,13.49,3.8,8.89,False,False
18853812,1380,29/01/2017 16:47,29/01/2017 17:10,3068,3018,6334,One Way,Walk-up,5.66,75,28,14.91,2.29,6.77,False,True
18017912,660,16/01/2017 16:41,16/01/2017 16:52,3042,3014,6008,One Way,Walk-up,6.38,22,51,11.08,1.22,7.72,True,False
18319071,720,21/01/2017 8:58,21/01/2017 9:10,3022,3014,5802,One Way,Walk-up,3.36,18,65,8.2,0.46,6.22,True,False
21376229,60,05/03/2017 20:00,05/03/2017 20:01,3082,3042,6063,One Way,Monthly Pass,29.91,24,20,13.63,0.64,5.59,False,False
21296649,1200,04/03/2017 20:06,04/03/2017 20:26,3034,3022,6494,One Way,Walk-up,8.67,75,73,14.88,4.59,6.91,False,True
19097112,12000,01/02/2017 15:30,01/02/2017 18:50,3051,3000,6390,One Way,Walk-up,0.36,80,37,11.7,2.38,6.27,True,True
17355026,300,06/01/2017 8:20,06/01/2017 8:25,3049,3007,6192,One Way,Monthly Pass,23.91,82,29,14.77,4.08,8.26,False,False
22195342,8520,15/03/2017 8:14,15/03/2017 10:36,3062,3000,6451,One Way,Monthly Pass,3.37,68,92,9.45,1.23,7.54,True,True
23433306,480,29/03/2017 9:59,29/03/2017 10:07,3034,3032,6585,One Way,Monthly Pass,12.22,37,40,11.5,2.41,6.28,False,False
21865961,480,11/03/2017 19:29,11/03/2017 19:37,3069,3048,6005,One Way,Monthly Pass,6.01,87,13,12.7,1.76,8.51,False,True
22753173,600,21/03/2017 8:52,21/03/2017 9:02,3068,3076,6230,One Way,Walk-up,20.47,20,58,7.21,0.52,7.59,True,False
22847221,540,22/03/2017 13:48,22/03/2017 13:57,3052,3033,4728,One Way,Monthly Pass,23.65,34,94,9.49,1.26,9.75,False,False
20376747,55080,19/02/2017 0:39,19/02/2017 15:57,3065,3000,5925,One Way,Walk-up,1.32,42,36,5.75,2.82,9.77,True,False
22392864,2940,17/03/2017 11:39,17/03/2017 12:28,3036,3048,6250,One Way,Walk-up,16.35,63,20,8.26,1.52,7.74,False,True
20882295,1320,27/02/2017 10:26,27/02/2017 10:48,3037,3033,5943,One Way,Walk-up,18.18,46,53,11.25,1.36,8.32,False,False
17623802,840,10/01/2017 8:51,10/01/2017 9:05,3006,3082,6444,One Way,Monthly Pass,8.92,62,41,11.47,4.38,5.15,True,False
22680371,480,20/03/2017 14:03,20/03/2017 14:11,3007,3005,5772,One Way,Flex Pass,22.05,46,69,9.18,0.95,7.77,False,False
22105627,720,14/03/2017 10:55,14/03/2017 11:07,3067,3037,6580,One Way,Monthly Pass,22.75,59,97,8.96,3.28,8.2,False,False
19170233,480,02/02/2017 15:23,02/02/2017 15:31,3031,3082,5872,One Way,Monthly Pass,26.25,21,34,9.82,2.65,6.85,False,False
20019761,1560,14/02/2017 17:47,14/02/2017 18:13,3005,3014,5841,One Way,Monthly Pass,29.68,13,97,14.79,3.12,5.43,False,True
21355587,5700,05/03/2017 12:25,05/03/2017 14:00,3014,3000,6585,One Way,Monthly Pass,22.91,37,28,6.76,3.89,7.53,True,True
21850311,1920,11/03/2017 15:03,11/03/2017 15:35,3048,3048,6110,Round Trip,Walk-up,25.05,51,49,11.72,3.15,7.87,True,False
23452957,11220,29/03/2017 12:31,29/03/2017 15:38,3063,3000,6626,One Way,Walk-up,2.72,78,13,8.53,2.25,7.79,False,True
22314572,540,16/03/2017 16:30,16/03/2017 16:39,3068,3075,6293,One Way,Monthly Pass,2.15,94,90,11.98,2.44,8.36,False,False
19322647,720,04/02/2017 9:01,04/02/2017 9:13,3030,3058,5750,One Way,Monthly Pass,5.86,51,44,8.96,3.59,9.9,False,True
18285719,3480,20/01/2017 19:49,20/01/2017 20:47,3064,3067,5855,One Way,Monthly Pass,19.51,36,23,14.35,2.2,9.83,False,True
22183892,300,15/03/2017 7:41,15/03/2017 7:46,3067,3005,6107,One Way,Walk-up,4.25,93,86,12.14,1.42,5.39,True,True
18341565,1320,21/01/2017 16:40,21/01/2017 17:02,3069,3065,6018,One Way,Walk-up,7.47,96,72,6.46,3.46,5.57,False,False
17878965,240,14/01/2017 9:27,14/01/2017 9:31,3055,3063,5981,One Way,Monthly Pass,26.77,48,66,11.25,1.43,9.9,False,False
20148168,420,16/02/2017 12:25,16/02/2017 12:32,3019,3000,6619,One Way,Monthly Pass,24.65,83,63,11.31,2.9,9.64,False,False
15618634,47760,10/12/2016 1:37,10/12/2016 14:53,3067,3000,6478,One Way,Walk-up,27.3,26,8,14.06,1.82,9.91,True,False
17832971,600,13/01/2017 15:12,13/01/2017 15:22,3030,3023,6216,One Way,Monthly Pass,4.53,33,70,14.39,1.09,7.0,False,False
19813445,1080,11/02/2017 14:40,11/02/2017 14:58,3082,3000,6446,One Way,Monthly Pass,0.32,19,17,9.02,2.1,6.02,False,True
19881211,600,12/02/2017 17:24,12/02/2017 17:34,3058,3082,6286,One Way,Walk-up,19.41,49,6,11.75,1.83,8.76,True,False
23391993,840,28/03/2017 22:14,28/03/2017 22:28,3038,3006,6540,One Way,Monthly Pass,5.39,47,37,9.03,4.24,7.25,False,True
18372327,240,22/01/2017 3:20,22/01/2017 3:24,3005,3031,6385,One Way,Monthly Pass,14.45,58,35,12.91,2.08,6.28,False,False
20449753,900,20/02/2017 17:12,20/02/2017 17:27,3042,3035,5866,One Way,Walk-up,12.55,30,37,11.91,3.35,7.85,False,False
19609299,54660,07/02/2017 16:22,08/02/2017 7:33,3035,3000,6101,One Way,Monthly Pass,21.67,40,8,11.16,2.34,8.02,False,False
17098547,480,01/01/2017 17:00,01/01/2017 17:08,3069,3023,5910,One Way,Walk-up,27.54,40,68,12.07,3.82,9.75,False,True
23108788,540,25/03/2017 17:01,25/03/2017 17:10,4108,3036,6344,One Way,Monthly Pass,13.54,66,6,9.51,0.4,6.12,False,True
21223071,11400,03/03/2017 18:05,03/03/2017 21:15,3006,3000,6718,One Way,Walk-up,2.11,90,54,14.36,1.8,9.5,False,False
22692518,300,20/03/2017 17:03,20/03/2017 17:08,3005,3063,6401,One Way,Monthly Pass,6.24,32,38,13.42,4.07,8.44,False,True
22926938,1020,23/03/2017 12:14,23/03/2017 12:31,3034,3034,5988,Round Trip,Monthly Pass,8.7,48,50,10.02,2.6,6.28,True,True
20212316,300,17/02/2017 8:08,17/02/2017 8:13,3029,3049,5854,One Way,Monthly Pass,24.9,29,33,14.25,4.27,9.04,True,True
21266886,1020,04/03/2017 11:11,04/03/2017 11:28,3082,3076,6462,One Way,Walk-up,7.57,20,93,12.62,1.31,5.7,False,False
18781701,420,28/01/2017 16:06,28/01/2017 16:13,3008,3052,6386,One Way,Monthly Pass,4.47,36,94,13.66,4.67,8.65,False,True
18140706,1380,18/01/2017 16:20,18/01/2017 16:43,3014,3054,6223,One Way,Walk-up,28.64,62,58,10.28,2.06,8.42,True,False
22298382,11100,16/03/2017 9:41,16/03/2017 12:46,3047,3000,6242,One Way,Monthly Pass,26.48,73,57,7.49,4.44,9.33,True,False
17916925,300,14/01/2017 23:38,14/01/2017 23:43,3031,3018,6216,One Way,Monthly Pass,18.03,98,6,11.45,2.16,8.2,False,True
17699956,720,11/01/2017 13:00,11/01/2017 13:12,3027,3000,6655,One Way,Monthly Pass,14.89,40,44,11.26,1.52,6.6,True,False
20967991,480,28/02/2017 13:29,28/02/2017 13:37,3054,3042,5927,One Way,Walk-up,22.37,30,92,5.84,3.68,7.81,True,True
18803805,2160,28/01/2017 23:44,29/01/2017 0:20,3062,3005,6671,One Way,Walk-up,10.9,32,57,7.12,0.88,5.53,False,True
19089222,540,01/02/2017 16:37,01/02/2017 16:46,3040,3008,5984,One Way,Monthly Pass,3.57,18,80,8.9,4.8,7.21,True,True
17515275,1020,08/01/2017 19:35,08/01/2017 19:52,3022,3067,5993,One Way,Walk-up,11.04,91,95,12.34,1.49,5.3,True,True
20687955,600,24/02/2017 19:42,24/02/2017 19:52,3069,3079,5871,One Way,Walk-up,8.72,92,89,8.62,2.83,5.52,False,True
23270707,79440,26/03/2017 16:37,27/03/2017 14:41,3024,3000,5848,One Way,Walk-up,20.29,47,17,11.43,4.33,8.56,False,False
17958453,1440,15/01/2017 16:10,15/01/2017 16:34,3066,3081,6290,One Way,Walk-up,26.72,84,53,9.39,2.03,5.4,True,False
20908275,1620,27/02/2017 17:36,27/02/2017 18:03,3068,3029,6622,One Way,Walk-up,9.91,28,96,12.25,0.57,5.6,False,True
21602321,13320,08/03/2017 11:37,08/03/2017 15:19,3082,3000,5901,One Way,Walk-up,0.52,15,96,11.8,3.89,8.63,True,True
22963096,3660,23/03/2017 21:18,23/03/2017 22:19,3067,3067,6025,Round Trip,Walk-up,2.1,67,77,10.24,3.48,9.58,False,True
19335918,1800,04/02/2017 12:54,04/02/2017 13:24,3035,3026,5996,One Way,Walk-up,6.95,90,27,8.75,0.76,9.57,True,False
22306395,3600,16/03/2017 13:28,16/03/2017 14:28,3005,3000,5907,One Way,Monthly Pass,29.33,66,88,8.34,2.23,8.87,True,False
18844374,1500,29/01/2017 14:24,29/01/2017 14:49,3040,3022,5826,One Way,Walk-up,10.64,84,24,12.61,2.5,5.15,False,True
17699951,480,11/01/2017 13:09,11/01/2017 13:17,3082,3014,6318,One Way,Flex Pass,8.66,46,19,14.59,1.99,6.1,True,True
18122492,900,18/01/2017 8:51,18/01/2017 9:06,3026,3000,5770,One Way,Monthly Pass,17.06,29,28,5.02,4.05,9.73,True,True
17940871,360,15/01/2017 9:48,15/01/2017 9:54,3038,3082,6006,One Way,Flex Pass,16.25,81,72,5.58,4.94,6.85,True,False
23218085,240,26/03/2017 23:28,26/03/2017 23:32,3064,3031,5809,One Way,Monthly Pass,22.35,69,72,7.94,4.57,9.33,False,False
21202751,2160,03/03/2017 14:51,03/03/2017 15:27,3006,3042,6121,One Way,Walk-up,29.07,32,37,5.69,3.58,9.64,False,False
23520709,23760,30/03/2017 3:57,30/03/2017 10:33,3049,3000,5845,One Way,Walk-up,28.56,89,47,6.65,4.03,9.19,False,True
17262329,540,04/01/2017 17:16,04/01/2017 17:25,3068,3031,5939,One Way,Monthly Pass,15.1,15,46,12.42,1.46,5.53,True,False
18329971,55620,20/01/2017 21:42,21/01/2017 13:09,3058,3082,6043,One Way,Walk-up,28.24,79,10,11.58,4.69,5.74,False,True
18476300,420,23/01/2017 16:14,23/01/2017 16:21,3064,3000,5829,One Way,Monthly Pass,16.59,43,87,10.63,1.21,9.57,False,True
23603745,480,31/03/2017 7:30,31/03/2017 7:38,3027,3076,6003,One Way,Monthly Pass,15.47,78,93,10.5,0.5,9.24,True,False
23337347,300,28/03/2017 8:12,28/03/2017 8:17,3076,3081,5905,One Way,Monthly Pass,8.08,98,74,5.58,1.1,8.95,False,True
20062643,240,15/02/2017 8:54,15/02/2017 8:58,3034,3005,6297,One Way,Monthly Pass,6.04,45,67,14.69,3.6,5.37,False,False
20513221,420,21/02/2017 19:06,21/02/2017 19:13,3022,3023,6090,One Way,Walk-up,0.98,43,98,5.97,0.88,6.55,False,True
19611466,1260,08/02/2017 8:25,08/02/2017 8:46,3026,3030,6669,One Way,Monthly Pass,21.51,31,36,13.96,4.68,7.62,False,True
22392825,180,17/03/2017 12:18,17/03/2017 12:21,3062,3042,5905,One Way,Monthly Pass,6.91,90,9,9.24,1.59,9.88,True,True
9513031,10980,10/10/2016 8:52,10/10/2016 11:55,3042,3000,6545,One Way,Walk-up,28.33,14,99,13.99,3.4,6.28,False,True
23635423,1260,31/03/2017 17:14,31/03/2017 17:35,3079,3032,6435,One Way,Monthly Pass,21.52,32,28,13.87,3.95,5.81,True,False
18296810,4320,20/01/2017 23:25,21/01/2017 0:37,3042,3042,6583,Round Trip,Walk-up,4.59,52,46,6.64,2.68,6.91,False,False
19946170,86400,11/02/2017 17:36,13/02/2017 17:12,3082,3000,5860,One Way,Walk-up,9.22,51,52,6.44,0.6,6.3,True,False
23520042,2340,30/03/2017 8:33,30/03/2017 9:12,3062,3000,6282,One Way,Monthly Pass,28.52,54,70,6.92,2.15,9.4,False,False
18206849,900,19/01/2017 16:03,19/01/2017 16:18,3069,3030,5832,One Way,Walk-up,23.47,45,44,5.77,3.11,9.73,False,False
22045520,11280,13/03/2017 16:24,13/03/2017 19:32,3030,3000,6067,One Way,Walk-up,24.34,14,77,6.4,4.91,8.9,True,False
17146391,540,02/01/2017 12:56,02/01/2017 13:05,3038,3060,5785,One Way,Monthly Pass,2.64,67,85,13.74,1.91,6.09,False,False
20093961,11400,15/02/2017 15:28,15/02/2017 18:38,3027,3000,6367,One Way,Walk-up,11.56,76,98,14.47,4.82,8.54,False,False
23097719,300,25/03/2017 14:24,25/03/2017 14:29,3042,3022,6447,One Way,Walk-up,23.17,25,37,14.36,3.9,9.91,True,True
22010315,58200,12/03/2017 18:38,13/03/2017 10:48,3042,3000,6494,One Way,Walk-up,0.73,48,75,9.84,1.81,8.47,True,False
19380966,480,05/02/2017 2:23,05/02/2017 2:31,3078,3026,6054,One Way,Walk-up,11.86,76,52,7.83,0.34,6.91,False,False
22146016,7080,14/03/2017 19:47,14/03/2017 21:45,3006,3000,6418,One Way,Monthly Pass,10.94,66,59,7.45,0.38,8.44,True,False
19821118,780,11/02/2017 17:35,11/02/2017 17:48,3082,3079,6509,One Way,Walk-up,7.2,40,38,13.36,1.63,9.27,False,False
17512383,12360,08/01/2017 15:20,08/01/2017 18:46,3038,3000,6142,One Way,Walk-up,1.9,32,43,9.85,2.54,6.05,False,True
21232999,2220,03/03/2017 23:27,04/03/2017 0:04,3035,3056,6308,One Way,Walk-up,28.4,22,49,7.27,2.87,6.94,True,True
20292928,240,18/02/2017 10:52,18/02/2017 10:56,3030,3069,6016,One Way,Walk-up,13.31,85,53,14.48,3.4,9.73,True,False
17512311,9360,08/01/2017 16:22,08/01/2017 18:58,3030,3063,5881,One Way,Walk-up,28.26,20,79,7.38,2.15,6.27,True,True
21449143,240,06/03/2017 18:23,06/03/2017 18:27,3019,3047,6650,One Way,Monthly Pass,9.68,51,20,13.24,1.17,8.3,True,True
23175995,480,26/03/2017 12:22,26/03/2017 12:30,3063,3018,6660,One Way,Walk-up,23.36,46,22,5.54,0.89,7.84,True,False
18321599,360,21/01/2017 9:54,21/01/2017 10:00,3051,3032,6668,One Way,Monthly Pass,7.0,17,38,9.84,1.45,9.83,False,False
19803618,1620,11/02/2017 10:19,11/02/2017 10:46,3008,3035,5829,One Way,Walk-up,13.22,48,82,5.29,3.94,8.27,False,False
23664826,1260,31/03/2017 23:45,01/04/2017 0:06,3078,3029,6207,One Way,Walk-up,13.57,95,30,6.61,1.52,5.85,False,True
22664723,840,20/03/2017 10:28,20/03/2017 10:42,3051,3022,5762,One Way,Walk-up,29.15,23,99,6.93,1.73,6.67,False,True
22599257,540,19/03/2017 17:15,19/03/2017 17:24,3082,3006,6179,One Way,Monthly Pass,1.88,57,74,5.15,2.15,6.87,False,True
22753149,180,21/03/2017 9:43,21/03/2017 9:46,3047,3019,6032,One Way,Monthly Pass,17.77,76,61,6.62,4.9,7.8,True,True
18078944,480,17/01/2017 16:32,17/01/2017 16:40,3074,3000,6571,One Way,Monthly Pass,5.46,37,8,7.62,4.73,8.43,False,True
19406717,65460,04/02/2017 16:24,05/02/2017 10:35,3069,3000,6101,One Way,Walk-up,10.3,62,98,10.11,0.96,9.41,True,True
20492967,44100,20/02/2017 22:16,21/02/2017 10:31,3022,3000,6285,One Way,Monthly Pass,28.78,11,18,12.29,4.74,7.18,True,True
21784647,14640,10/03/2017 17:39,10/03/2017 21:43,3065,3000,6285,One Way,Walk-up,19.43,71,54,8.91,2.09,8.18,False,False
19181788,480,02/02/2017 18:10,02/02/2017 18:18,3022,3037,6386,One Way,Flex Pass,19.95,81,25,13.88,0.47,6.59,True,False
22227218,660,15/03/2017 18:47,15/03/2017 18:58,3035,3030,6421,One Way,Monthly Pass,14.34,75,85,6.54,0.78,7.62,False,True
22244316,2820,15/03/2017 22:02,15/03/2017 22:49,3035,3035,6176,Round Trip,Walk-up,18.14,39,51,9.45,2.45,5.03,False,True
18081695,540,17/01/2017 16:54,17/01/2017 17:03,3067,3000,5971,One Way,Monthly Pass,23.52,22,75,12.02,3.37,7.58,True,True
22768246,240,21/03/2017 14:21,21/03/2017 14:25,3035,3031,6207,One Way,Walk-up,17.34,32,21,6.43,0.88,7.68,True,False
23519969,1260,30/03/2017 7:57,30/03/2017 8:18,3081,3066,6200,One Way,Monthly Pass,13.65,34,60,7.07,1.87,7.63,False,True
18784276,1200,28/01/2017 16:50,28/01/2017 17:10,3075,3059,5796,One Way,Walk-up,14.5,42,31,5.01,4.26,5.62,True,False
19422961,240,05/02/2017 15:04,05/02/2017 15:08,3064,3063,6298,One Way,Walk-up,7.31,24,89,11.36,1.14,9.83,False,False
18835610,50580,28/01/2017 21:26,29/01/2017 11:29,3069,3000,6199,One Way,Walk-up,2.13,69,43,5.5,3.28,9.19,False,True
17224307,420,03/01/2017 21:45,03/01/2017 21:52,3018,3019,6215,One Way,Walk-up,7.18,43,11,7.72,2.46,7.22,True,True
19426337,1140,05/02/2017 16:24,05/02/2017 16:43,3063,3048,5803,One Way,Walk-up,11.54,46,63,8.51,3.18,5.62,True,False
18655820,420,26/01/2017 16:49,26/01/2017 16:56,3027,3042,6291,One Way,Monthly Pass,24.73,60,59,6.42,2.26,8.15,False,False
21926438,600,12/03/2017 12:27,12/03/2017 12:37,3062,3069,5777,One Way,Monthly Pass,11.8,36,24,11.87,4.37,6.38,True,False
20010090,11880,14/02/2017 12:21,14/02/2017 15:39,3077,3000,5912,One Way,Walk-up,13.43,84,81,5.0,0.73,6.65,False,True
17894459,540,14/01/2017 15:12,14/01/2017 15:21,3027,3006,6585,One Way,Walk-up,26.43,81,46,12.55,2.59,8.6,True,False
20566483,480,22/02/2017 19:27,22/02/2017 19:35,3038,3022,6351,One Way,Walk-up,18.52,30,61,9.36,2.16,6.26,True,True
17500489,780,08/01/2017 14:14,08/01/2017 14:27,3026,3030,6606,One Way,Monthly Pass,4.33,75,52,7.04,3.56,5.93,True,True
18764916,1200,28/01/2017 8:44,28/01/2017 9:04,3052,3000,5867,One Way,Monthly Pass,12.53,59,25,11.43,3.78,9.45,True,True
18329608,900,21/01/2017 13:06,21/01/2017 13:21,3082,3067,6267,One Way,Walk-up,5.82,69,97,7.04,2.61,7.74,True,False
18341557,1320,21/01/2017 17:00,21/01/2017 17:22,3054,3051,6615,One Way,Walk-up,10.48,73,7,6.46,1.43,8.77,True,False
17859207,420,14/01/2017 1:35,14/01/2017 1:42,3047,3034,6151,One Way,Monthly Pass,10.63,87,59,10.6,3.79,5.0,True,True
17886581,600,14/01/2017 11:55,14/01/2017 12:05,3006,3047,6486,One Way,Walk-up,5.37,24,20,9.45,1.47,8.49,True,True
20435768,4680,20/02/2017 11:36,20/02/2017 12:54,3028,3078,6344,One Way,Walk-up,11.2,16,23,6.57,2.94,5.93,True,False
19440131,5340,05/02/2017 18:33,05/02/2017 20:02,3027,3064,6075,One Way,Walk-up,10.32,12,92,14.75,1.42,9.19,False,False
22940888,240,23/03/2017 16:31,23/03/2017 16:35,3055,3076,6717,One Way,Monthly Pass,17.32,87,16,6.04,3.98,9.75,True,True
18184380,540,19/01/2017 8:45,19/01/2017 8:54,3030,3032,5976,One Way,Walk-up,6.26,95,35,5.15,0.33,6.65,True,True
19329221,2280,04/02/2017 11:07,04/02/2017 11:45,3023,3079,6454,One Way,Walk-up,19.13,47,45,13.86,4.79,7.91,True,False
23519962,420,30/03/2017 8:13,30/03/2017 8:20,3076,3081,6398,One Way,Monthly Pass,26.43,10,89,14.33,1.96,9.25,False,True
20915033,480,27/02/2017 20:02,27/02/2017 20:10,3031,3034,6281,One Way,Walk-up,17.93,66,6,8.94,4.44,7.25,False,False
23477686,360,29/03/2017 21:49,29/03/2017 21:55,3035,3064,6625,One Way,Monthly Pass,20.44,52,11,9.89,4.57,7.23,True,True
21941725,720,12/03/2017 16:19,12/03/2017 16:31,3062,3046,6528,One Way,Walk-up,27.55,88,29,10.15,3.64,6.37,False,False
18704364,420,27/01/2017 10:03,27/01/2017 10:10,3051,3069,6603,One Way,Walk-up,29.42,59,36,8.79,3.73,7.21,True,True
19920270,480,13/02/2017 8:38,13/02/2017 8:46,3026,3030,6521,One Way,Monthly Pass,21.4,97,82,9.98,2.44,8.64,True,False
20523505,900,21/02/2017 23:49,22/02/2017 0:04,3038,3082,6232,One Way,Monthly Pass,11.83,17,89,11.89,1.45,8.13,False,True
17500493,780,08/01/2017 14:09,08/01/2017 14:22,3042,3031,6717,One Way,Walk-up,7.84,25,70,13.19,4.57,7.49,False,True
19735749,360,10/02/2017 8:14,10/02/2017 8:20,3076,3081,5814,One Way,Monthly Pass,18.97,32,50,10.13,3.78,6.69,True,False
18941655,600,30/01/2017 20:28,30/01/2017 20:38,3068,3066,6095,One Way,Monthly Pass,2.93,31,19,7.68,4.42,6.93,True,False
20023076,240,14/02/2017 19:22,14/02/2017 19:26,3005,3031,6644,One Way,Monthly Pass,8.15,47,30,9.81,2.04,8.96,True,False
17494944,2280,08/01/2017 11:49,08/01/2017 12:27,3078,3023,6181,One Way,Walk-up,4.36,84,76,6.9,3.11,9.52,True,False
23444903,1320,29/03/2017 13:36,29/03/2017 13:58,3082,3082,6092,Round Trip,Walk-up,18.78,70,86,12.82,3.22,6.34,False,False
21984481,3720,13/03/2017 2:47,13/03/2017 3:49,3082,3082,6110,Round Trip,Walk-up,5.49,42,14,10.52,3.08,8.64,True,True
21073742,1320,01/03/2017 22:03,01/03/2017 22:25,3030,3049,5900,One Way,Walk-up,2.99,78,9,7.06,3.38,6.42,True,True
19085436,540,01/02/2017 15:30,01/02/2017 15:39,3038,3005,6230,One Way,Monthly Pass,9.41,99,5,6.69,2.56,5.64,False,True
20879190,180,27/02/2017 9:23,27/02/2017 9:26,3042,3016,5748,One Way,Monthly Pass,3.95,39,11,13.48,1.6,8.15,True,True
23643811,180,31/03/2017 18:57,31/03/2017 19:00,3068,3030,6155,One Way,Monthly Pass,3.27,22,93,11.18,4.83,9.63,False,False
18324174,1440,21/01/2017 11:34,21/01/2017 11:58,3028,3065,6585,One Way,Walk-up,6.68,79,65,13.18,2.75,5.52,False,False
21660416,540,09/03/2017 9:10,09/03/2017 9:19,3042,3063,6401,One Way,Monthly Pass,23.98,24,37,10.21,1.71,8.05,True,True
18135261,240,18/01/2017 14:23,18/01/2017 14:27,3005,3032,6529,One Way,Monthly Pass,18.12,20,78,6.75,0.99,7.96,True,False
21499420,1380,07/03/2017 8:51,07/03/2017 9:14,3014,3005,5885,One Way,Walk-up,7.15,77,62,7.38,3.86,8.63,True,True
22806771,240,22/03/2017 0:28,22/03/2017 0:32,3029,3042,6444,One Way,Walk-up,3.24,16,46,7.52,2.36,8.36,False,False
20555747,240,22/02/2017 14:28,22/02/2017 14:32,3030,3014,6500,One Way,Monthly Pass,29.79,97,21,5.13,4.31,6.71,False,True
18326823,540,21/01/2017 12:44,21/01/2017 12:53,3067,3082,5744,One Way,Walk-up,28.76,75,33,8.91,0.88,8.71,True,True
21620637,900,08/03/2017 21:02,08/03/2017 21:17,3042,3006,6571,One Way,Monthly Pass,12.98,61,36,6.06,4.06,5.26,True,True
20062645,180,15/02/2017 8:53,15/02/2017 8:56,3031,3075,6615,One Way,Monthly Pass,27.78,37,90,11.15,1.63,8.93,False,True
21369189,840,05/03/2017 18:39,05/03/2017 18:53,3058,3082,6557,One Way,Walk-up,23.53,98,23,11.62,3.86,5.51,False,False
22478894,720,18/03/2017 10:00,18/03/2017 10:12,3046,3047,6102,One Way,Walk-up,22.65,19,78,5.78,3.39,6.08,False,True
23441006,540,29/03/2017 12:08,29/03/2017 12:17,3067,3054,6639,One Way,Flex Pass,25.53,86,30,12.86,4.98,9.81,True,False
18316587,39180,20/01/2017 22:00,21/01/2017 8:53,3007,3032,5786,One Way,Walk-up,3.71,16,35,9.66,3.3,8.18,False,True
19991678,480,14/02/2017 9:23,14/02/2017 9:31,3030,3032,6441,One Way,Monthly Pass,27.12,88,49,7.27,2.27,5.62,True,True
23183193,2940,26/03/2017 13:50,26/03/2017 14:39,3009,3000,6545,One Way,Walk-up,22.99,87,61,9.72,0.63,5.51,False,True
17234001,300,04/01/2017 5:24,04/01/2017 5:29,3047,3025,6591,One Way,Monthly Pass,15.43,60,22,7.24,4.52,9.65,False,False
18487636,840,23/01/2017 20:15,23/01/2017 20:29,3051,3000,5838,One Way,Monthly Pass,0.64,90,37,8.55,1.75,9.09,False,True
22591302,2700,19/03/2017 14:18,19/03/2017 15:03,3000,3069,6641,One Way,Flex Pass,6.84,79,84,10.55,4.52,8.56,False,False
21066743,240,01/03/2017 20:49,01/03/2017 20:53,3049,3029,6168,One Way,Monthly Pass,8.75,93,94,7.9,1.29,8.44,True,True
22195634,61500,14/03/2017 17:35,15/03/2017 10:40,3027,3000,6342,One Way,Walk-up,23.69,63,99,6.85,1.51,6.51,False,False
18572902,9540,25/01/2017 4:47,25/01/2017 7:26,3047,3000,5832,One Way,Monthly Pass,20.2,70,25,11.09,0.34,7.11,True,False
22475079,240,18/03/2017 9:41,18/03/2017 9:45,3068,3005,5850,One Way,Monthly Pass,10.51,19,40,12.73,2.63,8.87,True,True
23141914,1020,26/03/2017 1:54,26/03/2017 2:11,3057,3052,6463,One Way,Walk-up,15.62,67,34,9.99,0.75,8.57,True,False
20003708,540,14/02/2017 13:11,14/02/2017 13:20,3069,3030,6394,One Way,Walk-up,20.62,60,66,13.75,0.92,9.94,False,False
18800985,1080,28/01/2017 23:07,28/01/2017 23:25,3069,3014,5776,One Way,Flex Pass,27.35,80,10,8.68,4.04,6.45,True,True
17899919,1020,14/01/2017 16:53,14/01/2017 17:10,3059,3059,6574,Round Trip,Monthly Pass,25.94,33,13,11.31,2.19,6.01,True,False
20628644,1320,23/02/2017 20:23,23/02/2017 20:45,3029,3051,6286,One Way,Monthly Pass,3.56,34,70,6.53,3.41,5.47,False,True
17086433,1740,01/01/2017 12:29,01/01/2017 12:58,3036,3042,6248,One Way,Walk-up,6.03,11,16,7.16,0.97,8.39,False,False
22109449,420,14/03/2017 12:39,14/03/2017 12:46,3051,3005,6097,One Way,Walk-up,8.03,86,85,14.33,0.56,6.1,True,True
17966413,900,15/01/2017 19:40,15/01/2017 19:55,3082,3067,6251,One Way,Walk-up,28.32,84,68,13.7,3.69,7.29,True,True
22858025,300,22/03/2017 16:12,22/03/2017 16:17,3030,3014,6551,One Way,Monthly Pass,19.15,46,62,7.98,3.47,5.55,False,True
