id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed,profile_collection_moment,latest_profile_change
id_15348,27,management,single,tertiary,no,5471.0,no,no,cellular,4,feb,174.0,4.0,191.0,5,success,0,12/07/2018,14/08/2019
id_20275,29,admin.,married,tertiary,no,23.0,yes,no,cellular,16,apr,69.0,1.0,323.0,1,failure,0,21/02/2018,23/04/2019
id_41569,64,retired,married,primary,no,945.0,no,no,cellular,6,nov,450.0,2.0,84.0,2,other,1,04/08/2018,17/03/2020
id_29467,41,entrepreneur,married,tertiary,no,2647.0,yes,no,cellular,3,apr,244.0,1.0,133.0,3,failure,0,24/10/2018,23/04/2020
id_596,33,services,married,secondary,no,4958.0,yes,no,cellular,17,apr,225.0,1.0,332.0,2,failure,0,27/08/2018,08/07/2020
id_23810,26,management,married,tertiary,no,198.0,yes,no,cellular,4,aug,436.0,1.0,1.0,1,failure,0,13/06/2018,05/07/2020
id_34185,34,blue-collar,single,secondary,no,3970.0,yes,yes,cellular,17,apr,502.0,1.0,150.0,1,other,0,08/12/2018,04/08/2019
id_2069,27,blue-collar,married,unknown,no,486.0,yes,no,cellular,6,may,440.0,1.0,363.0,1,failure,0,02/11/2018,05/10/2020
id_20331,46,blue-collar,single,secondary,no,2.0,yes,no,cellular,16,oct,294.0,1.0,165.0,3,failure,0,10/09/2018,01/05/2019
id_27379,32,blue-collar,divorced,secondary,no,294.0,yes,no,cellular,7,may,374.0,1.0,335.0,5,other,0,29/06/2018,29/10/2019
id_6802,27,self-employed,married,tertiary,no,2664.0,no,no,cellular,4,may,777.0,3.0,89.0,1,success,1,29/06/2018,24/06/2019
id_15849,58,management,divorced,tertiary,no,440.0,no,no,cellular,5,feb,22.0,1.0,253.0,3,failure,0,04/10/2018,01/07/2020
id_38345,58,admin.,divorced,secondary,no,4516.0,no,no,cellular,6,sep,134.0,1.0,391.0,11,other,0,17/05/2018,06/07/2019
id_18780,47,services,divorced,secondary,no,4901.0,yes,no,cellular,20,nov,207.0,1.0,190.0,1,failure,0,12/06/2018,12/10/2019
id_43177,34,technician,divorced,secondary,no,1451.0,yes,no,cellular,23,jul,202.0,4.0,93.0,17,other,1,24/08/2018,19/07/2019
id_12338,36,management,single,unknown,no,714.0,yes,no,cellular,2,apr,933.0,1.0,132.0,3,failure,0,12/03/2018,13/12/2019
id_35874,36,student,single,unknown,no,1278.0,no,no,cellular,25,aug,297.0,1.0,117.0,1,failure,0,15/01/2018,28/01/2019
id_4748,39,self-employed,married,secondary,no,3212.0,no,no,cellular,19,nov,72.0,2.0,111.0,1,failure,0,19/03/2018,16/07/2019
id_42916,36,admin.,divorced,tertiary,no,279.0,no,no,cellular,30,jan,41.0,2.0,2.0,1,other,0,09/11/2018,10/09/2020
id_1287,61,admin.,married,secondary,no,3731.0,no,no,cellular,17,jun,237.0,3.0,91.0,6,success,1,03/08/2018,11/11/2020
id_25215,56,management,married,unknown,no,835.0,yes,yes,telephone,19,oct,189.0,3.0,109.0,3,failure,0,05/12/2018,03/12/2019
id_22238,37,unemployed,divorced,secondary,no,70.0,yes,no,cellular,6,feb,110.0,1.0,275.0,1,failure,0,12/08/2018,16/03/2019
id_12803,29,self-employed,single,tertiary,no,807.0,no,no,cellular,12,nov,118.0,5.0,170.0,2,failure,0,15/10/2018,23/11/2019
id_28760,27,management,single,tertiary,no,9451.0,no,no,cellular,4,sep,106.0,1.0,100.0,2,other,0,11/07/2018,03/04/2020
id_21127,27,management,single,tertiary,no,877.0,yes,no,cellular,16,sep,140.0,1.0,103.0,1,success,1,13/12/2018,13/08/2019
id_7241,38,blue-collar,divorced,secondary,no,660.0,yes,no,unknown,22,jul,7.0,1.0,792.0,3,other,0,26/02/2018,24/12/2020
id_40929,32,housemaid,single,secondary,no,1363.0,no,no,telephone,1,oct,244.0,1.0,93.0,1,failure,0,02/07/2018,05/05/2020
id_26773,28,management,single,tertiary,no,873.0,yes,no,cellular,15,may,49.0,1.0,298.0,2,failure,0,10/09/2018,07/04/2020
id_36320,38,housemaid,married,secondary,no,4132.0,yes,no,cellular,19,nov,204.0,2.0,170.0,3,failure,0,21/06/2018,01/02/2020
id_38949,59,admin.,married,secondary,no,95.0,yes,no,cellular,12,may,147.0,2.0,350.0,1,failure,0,02/05/2018,25/02/2020
id_7914,43,management,married,tertiary,no,2665.0,yes,no,cellular,4,jun,299.0,2.0,126.0,11,failure,1,01/08/2018,12/06/2020
id_15163,49,blue-collar,married,secondary,no,32.0,no,yes,cellular,13,may,210.0,1.0,331.0,3,success,0,11/07/2018,29/07/2019
id_38400,29,management,divorced,tertiary,no,418.0,yes,yes,cellular,6,may,974.0,1.0,343.0,4,failure,1,14/12/2018,06/07/2019
id_42854,58,management,married,tertiary,no,2768.0,no,no,cellular,24,dec,224.0,1.0,206.0,2,failure,0,26/01/2018,12/01/2019
id_36102,45,services,divorced,secondary,no,203.0,yes,no,cellular,12,may,254.0,3.0,371.0,2,failure,0,07/07/2018,25/11/2019
id_3295,34,technician,divorced,secondary,no,561.0,yes,no,cellular,21,nov,264.0,2.0,93.0,3,failure,0,20/02/2018,12/06/2020
id_43266,52,housemaid,married,secondary,no,1748.0,no,yes,telephone,21,nov,362.0,4.0,123.0,8,failure,0,04/09/2018,28/12/2020
id_36382,34,blue-collar,divorced,secondary,no,634.0,yes,no,cellular,8,may,326.0,1.0,326.0,2,success,0,07/04/2018,29/09/2019
id_28645,34,services,married,secondary,no,702.0,no,no,cellular,17,apr,301.0,2.0,150.0,2,failure,0,11/06/2018,19/06/2019
id_9738,51,management,married,tertiary,no,585.0,no,no,cellular,18,aug,44.0,1.0,84.0,1,failure,0,20/04/2018,16/01/2020
id_20292,42,management,divorced,tertiary,no,9540.0,no,no,cellular,20,nov,121.0,2.0,189.0,1,failure,0,19/06/2018,17/04/2020
id_21245,37,entrepreneur,married,secondary,no,2973.0,no,no,cellular,7,aug,177.0,2.0,95.0,6,success,0,11/05/2018,04/04/2019
id_24049,52,management,divorced,tertiary,no,481.0,yes,no,telephone,8,may,133.0,2.0,298.0,3,failure,0,09/10/2018,18/06/2019
id_14621,29,management,married,tertiary,no,1808.0,no,no,cellular,12,aug,131.0,1.0,104.0,1,success,0,16/07/2018,26/07/2019
id_31906,51,technician,married,unknown,no,6918.0,yes,no,cellular,19,nov,142.0,3.0,188.0,2,other,0,26/07/2018,08/06/2020
id_22693,24,blue-collar,single,primary,no,152.0,yes,no,cellular,29,jan,296.0,1.0,244.0,4,failure,0,27/08/2018,18/12/2020
id_29133,27,blue-collar,married,secondary,no,2169.0,yes,no,cellular,16,apr,141.0,1.0,323.0,1,other,0,21/11/2018,07/10/2019
id_27800,51,blue-collar,divorced,primary,no,-15.0,yes,no,cellular,13,may,812.0,1.0,296.0,11,failure,1,28/02/2018,02/08/2019
id_2932,55,services,married,secondary,no,2742.0,yes,no,cellular,7,may,152.0,1.0,324.0,2,failure,0,05/12/2018,10/12/2020
id_24014,44,housemaid,married,secondary,no,3940.0,yes,no,cellular,5,aug,238.0,3.0,97.0,2,failure,1,11/06/2018,19/10/2019
id_6211,51,management,married,primary,no,94.0,yes,no,cellular,17,apr,421.0,1.0,345.0,2,failure,0,05/03/2018,07/07/2019
id_22862,35,blue-collar,married,secondary,no,598.0,yes,no,cellular,18,nov,84.0,1.0,127.0,3,failure,0,06/10/2018,11/12/2019
id_29229,47,self-employed,married,tertiary,no,150.0,no,yes,cellular,2,feb,559.0,1.0,189.0,4,failure,0,31/10/2018,17/09/2020
id_5875,28,management,single,tertiary,no,871.0,yes,no,cellular,7,may,104.0,1.0,170.0,2,failure,0,31/01/2018,08/02/2019
id_28356,36,technician,married,secondary,no,4.0,yes,no,cellular,5,aug,240.0,2.0,2.0,3,success,1,16/11/2018,07/11/2019
id_36662,39,unknown,single,unknown,no,937.0,no,no,cellular,27,oct,159.0,1.0,188.0,1,success,1,09/06/2018,19/10/2019
id_8036,36,self-employed,single,tertiary,no,919.0,yes,no,cellular,5,feb,149.0,2.0,258.0,1,failure,0,08/01/2018,31/08/2020
id_19794,53,retired,married,primary,no,755.0,yes,no,telephone,12,may,343.0,4.0,347.0,2,failure,0,22/02/2018,21/02/2020
id_44382,56,housemaid,married,primary,no,500.0,yes,yes,cellular,11,feb,123.0,7.0,188.0,2,failure,0,07/02/2018,15/01/2019
id_35968,41,self-employed,married,secondary,no,5564.0,no,no,cellular,20,apr,38.0,5.0,154.0,2,failure,0,21/10/2018,16/03/2020
id_2064,36,unemployed,divorced,secondary,no,267.0,yes,no,unknown,27,may,79.0,1.0,555.0,2,other,0,21/06/2018,01/01/2020
id_33043,23,student,single,secondary,no,153.0,no,no,cellular,3,mar,147.0,1.0,180.0,2,failure,1,13/12/2018,16/04/2020
id_35568,56,management,married,primary,no,255.0,yes,yes,cellular,17,nov,147.0,1.0,175.0,2,failure,0,29/08/2018,17/06/2020
id_44425,44,management,married,unknown,no,1517.0,no,no,cellular,19,oct,231.0,1.0,92.0,1,success,1,28/02/2018,17/07/2019
id_27949,31,blue-collar,married,secondary,no,10284.0,yes,no,cellular,27,may,283.0,4.0,188.0,1,failure,0,13/05/2018,08/01/2020
id_30609,47,blue-collar,married,primary,no,4169.0,yes,yes,cellular,12,may,136.0,2.0,357.0,3,failure,0,18/03/2018,17/08/2020
id_7860,56,admin.,married,secondary,no,172.0,no,no,cellular,15,feb,215.0,1.0,91.0,4,success,1,02/05/2018,29/01/2020
id_17146,32,technician,married,secondary,no,249.0,yes,no,cellular,21,nov,80.0,1.0,170.0,3,failure,0,26/02/2018,15/03/2019
id_13720,33,admin.,married,secondary,no,389.0,yes,no,cellular,18,may,219.0,4.0,355.0,1,failure,0,11/07/2018,17/07/2019
id_2318,44,services,divorced,secondary,no,606.0,yes,yes,cellular,7,may,1131.0,3.0,323.0,30,failure,1,26/05/2018,05/09/2019
id_3479,27,technician,single,secondary,no,600.0,yes,no,cellular,2,mar,162.0,1.0,288.0,2,failure,1,01/04/2018,25/05/2019
id_8286,55,management,divorced,unknown,no,2986.0,no,no,cellular,16,sep,417.0,1.0,91.0,5,other,1,09/09/2018,09/08/2020
id_17290,36,technician,single,secondary,no,1410.0,no,no,cellular,2,mar,339.0,1.0,109.0,3,other,0,23/11/2018,15/08/2019
id_21385,59,admin.,married,unknown,no,1092.0,yes,no,cellular,20,may,249.0,1.0,359.0,1,failure,0,14/04/2018,14/07/2019
id_27795,33,management,single,tertiary,no,1613.0,no,no,cellular,30,mar,243.0,2.0,129.0,5,failure,0,08/04/2018,09/02/2019
id_23565,34,technician,married,secondary,no,494.0,yes,no,cellular,2,feb,232.0,2.0,269.0,3,failure,0,14/09/2018,03/09/2019
id_17140,31,technician,married,secondary,no,182.0,no,no,cellular,16,jul,443.0,2.0,182.0,3,other,1,30/03/2018,16/11/2019
id_17232,36,admin.,married,secondary,no,1318.0,yes,no,cellular,12,feb,136.0,4.0,210.0,3,failure,0,12/09/2018,17/01/2020
id_22863,41,blue-collar,married,primary,no,231.0,yes,no,cellular,17,apr,283.0,1.0,343.0,1,other,0,07/01/2018,17/07/2019
id_27793,35,management,married,tertiary,no,711.0,yes,no,cellular,21,nov,337.0,4.0,113.0,27,failure,0,01/03/2018,26/04/2020
id_21798,41,technician,married,primary,no,323.0,yes,no,cellular,6,feb,23.0,5.0,268.0,6,other,0,19/12/2018,20/08/2020
id_14474,66,retired,married,unknown,no,430.0,no,no,telephone,10,sep,208.0,2.0,185.0,2,success,1,04/11/2018,20/03/2019
id_29177,37,admin.,married,tertiary,no,1144.0,yes,no,cellular,29,sep,76.0,1.0,239.0,2,failure,0,23/03/2018,12/01/2020
id_778,48,housemaid,married,primary,no,617.0,yes,yes,cellular,30,apr,294.0,1.0,85.0,1,failure,0,16/04/2018,07/07/2020
id_10363,50,technician,married,secondary,no,195.0,yes,no,cellular,26,may,128.0,1.0,98.0,2,failure,0,21/10/2018,07/02/2019
id_23089,28,management,married,secondary,no,-561.0,yes,yes,cellular,7,may,92.0,1.0,167.0,2,failure,0,10/05/2018,25/02/2020
id_15038,29,services,single,secondary,no,1060.0,no,no,cellular,4,feb,155.0,5.0,276.0,1,other,0,30/08/2018,12/02/2020
id_21044,84,retired,married,primary,no,420.0,no,no,telephone,22,jun,883.0,1.0,140.0,1,failure,1,05/06/2018,09/04/2020
id_25805,56,self-employed,divorced,secondary,no,1533.0,no,no,cellular,2,feb,164.0,1.0,216.0,1,other,0,27/05/2018,02/03/2020
id_30513,53,management,married,tertiary,no,467.0,no,no,cellular,15,apr,211.0,1.0,181.0,2,success,1,02/09/2018,22/03/2020
id_14016,30,technician,single,secondary,no,850.0,no,no,cellular,29,oct,280.0,1.0,148.0,1,failure,1,04/09/2018,19/05/2020
id_3608,23,technician,single,secondary,no,24.0,yes,no,cellular,17,apr,164.0,3.0,325.0,2,failure,0,13/10/2018,15/04/2019
id_23077,39,admin.,single,unknown,no,418.0,yes,no,cellular,11,may,444.0,1.0,370.0,3,failure,0,17/01/2018,31/08/2020
id_7673,34,services,married,secondary,no,4759.0,yes,no,cellular,8,may,195.0,2.0,169.0,2,failure,0,04/12/2018,15/06/2019
id_4120,29,self-employed,single,tertiary,no,274.0,yes,no,cellular,14,jan,108.0,7.0,252.0,4,failure,0,12/03/2018,17/04/2019
id_22633,43,services,married,primary,no,1164.0,yes,no,cellular,19,nov,382.0,1.0,184.0,5,failure,0,01/10/2018,03/09/2019
id_36758,35,technician,divorced,secondary,no,2821.0,yes,no,cellular,2,jun,107.0,4.0,96.0,2,failure,0,12/08/2018,13/12/2019
id_28467,34,technician,single,secondary,no,5431.0,yes,no,cellular,6,may,21.0,11.0,351.0,1,failure,0,18/03/2018,11/11/2019
id_18730,33,student,single,tertiary,no,26.0,yes,no,cellular,8,may,94.0,2.0,368.0,2,failure,0,06/10/2018,19/01/2019
id_2937,49,technician,married,tertiary,no,3437.0,yes,no,cellular,17,nov,130.0,1.0,131.0,1,failure,0,21/04/2018,09/04/2019
id_4849,66,retired,married,secondary,no,1145.0,no,no,cellular,13,may,361.0,1.0,71.0,5,success,1,06/04/2018,14/06/2019
id_4166,42,admin.,married,primary,no,-412.0,yes,yes,cellular,29,jan,483.0,2.0,224.0,18,other,0,26/05/2018,27/10/2020
id_42336,50,admin.,divorced,secondary,no,136.0,yes,no,cellular,15,may,104.0,1.0,350.0,1,failure,0,10/07/2018,10/05/2019
id_37067,32,services,single,secondary,no,181.0,no,no,cellular,13,nov,230.0,2.0,93.0,2,success,1,13/06/2018,05/07/2020
id_32820,93,retired,married,unknown,no,777.0,no,no,cellular,4,aug,473.0,2.0,13.0,9,success,1,27/05/2018,07/07/2020
id_8231,47,management,married,tertiary,no,94.0,yes,no,cellular,20,nov,160.0,1.0,127.0,1,failure,0,07/07/2018,12/08/2020
id_38017,28,services,single,secondary,no,1351.0,no,no,telephone,28,dec,825.0,1.0,193.0,11,success,1,11/11/2018,30/04/2019
id_15969,51,admin.,single,secondary,no,2396.0,yes,no,cellular,3,feb,109.0,1.0,92.0,1,success,0,11/03/2018,16/02/2019
id_8152,29,blue-collar,married,secondary,no,748.0,yes,no,cellular,6,may,206.0,1.0,288.0,5,success,0,22/04/2018,19/07/2019
id_8198,51,management,married,tertiary,no,1536.0,no,no,cellular,17,nov,340.0,1.0,172.0,1,failure,0,21/09/2018,25/01/2020
id_1284,33,management,married,tertiary,no,495.0,no,no,cellular,11,sep,71.0,1.0,37.0,5,success,1,23/10/2018,28/09/2020
id_6845,50,technician,married,secondary,no,594.0,no,no,cellular,2,feb,327.0,3.0,264.0,2,failure,0,10/11/2018,07/04/2020
id_23245,36,self-employed,divorced,tertiary,no,1509.0,no,no,cellular,7,may,325.0,1.0,342.0,1,failure,0,27/06/2018,22/01/2019
id_21259,31,management,married,tertiary,no,7150.0,no,no,cellular,2,aug,141.0,4.0,129.0,4,other,0,01/06/2018,01/02/2020
id_19489,56,services,divorced,secondary,no,-1.0,no,no,cellular,27,sep,276.0,6.0,193.0,4,success,1,13/02/2018,02/12/2020
id_29061,80,retired,divorced,primary,no,332.0,no,no,cellular,6,oct,405.0,1.0,184.0,1,other,0,28/10/2018,28/03/2019
id_45114,32,admin.,single,tertiary,no,38.0,yes,no,cellular,15,feb,74.0,4.0,186.0,2,success,0,05/12/2018,28/09/2019
id_26177,41,blue-collar,married,primary,no,2277.0,yes,no,cellular,14,apr,423.0,2.0,147.0,3,failure,0,16/11/2018,21/02/2020
id_41142,39,management,single,tertiary,no,142.0,yes,no,cellular,17,apr,146.0,1.0,336.0,3,failure,0,19/03/2018,16/01/2019
id_33990,29,blue-collar,married,secondary,no,135.0,yes,no,cellular,17,apr,328.0,2.0,316.0,3,other,0,02/12/2018,23/01/2019
id_33858,49,admin.,divorced,secondary,no,795.0,yes,no,telephone,21,nov,224.0,3.0,119.0,8,failure,0,07/04/2018,17/12/2019
id_4717,55,services,married,unknown,no,442.0,yes,no,cellular,12,aug,147.0,1.0,36.0,2,other,0,26/11/2018,06/03/2019
id_9732,32,self-employed,married,secondary,no,2150.0,yes,no,cellular,11,may,240.0,3.0,172.0,1,failure,0,13/01/2018,24/01/2020
id_11671,46,admin.,married,secondary,no,180.0,yes,no,cellular,29,jan,185.0,4.0,436.0,1,other,0,06/12/2018,19/07/2019
id_37056,34,services,married,secondary,no,978.0,yes,no,cellular,20,nov,510.0,2.0,133.0,1,failure,0,13/09/2018,13/06/2020
id_28438,34,blue-collar,married,secondary,no,15.0,yes,yes,cellular,13,may,260.0,1.0,370.0,3,failure,0,26/01/2018,12/03/2019
id_23758,33,blue-collar,married,primary,no,3870.0,yes,no,cellular,18,may,127.0,1.0,350.0,1,failure,0,29/09/2018,05/09/2020
id_12009,20,student,single,primary,no,424.0,no,no,cellular,16,jul,333.0,1.0,179.0,10,success,1,10/11/2018,24/06/2019
id_15720,29,management,single,tertiary,no,722.0,yes,no,cellular,29,dec,139.0,1.0,197.0,1,success,1,03/09/2018,21/01/2019
id_7043,41,management,married,tertiary,no,4058.0,yes,no,cellular,12,may,8.0,5.0,172.0,2,failure,0,23/05/2018,16/12/2019
id_30598,41,services,single,secondary,no,-3.0,yes,no,cellular,14,may,55.0,7.0,177.0,1,other,0,26/02/2018,21/01/2020
id_19635,28,management,married,tertiary,no,1917.0,no,no,cellular,18,oct,314.0,1.0,616.0,1,failure,0,13/11/2018,01/08/2020
id_34586,59,self-employed,married,secondary,no,-5.0,yes,no,telephone,3,feb,689.0,3.0,264.0,9,failure,0,16/08/2018,15/04/2019
id_31937,29,technician,single,tertiary,no,73.0,yes,yes,cellular,5,may,311.0,1.0,351.0,1,failure,0,10/10/2018,10/09/2019
id_43586,39,technician,single,secondary,no,-246.0,yes,no,cellular,18,may,1158.0,3.0,278.0,6,success,1,24/10/2018,30/11/2019
id_21026,37,technician,married,secondary,no,5551.0,yes,no,cellular,6,apr,355.0,3.0,136.0,7,failure,0,20/03/2018,04/06/2020
id_4179,39,unemployed,married,secondary,no,276.0,yes,no,cellular,12,may,143.0,3.0,351.0,2,failure,0,26/03/2018,14/08/2020
id_27964,35,admin.,single,secondary,no,508.0,yes,no,cellular,18,may,270.0,1.0,300.0,2,success,0,29/11/2018,15/06/2020
id_28982,34,admin.,divorced,secondary,no,452.0,yes,no,cellular,18,nov,159.0,1.0,131.0,1,failure,0,13/12/2018,01/06/2019
id_30884,28,management,married,secondary,no,231.0,no,no,cellular,14,may,1084.0,1.0,14.0,1,failure,1,01/04/2018,13/04/2019
id_21653,39,services,married,secondary,no,1030.0,yes,no,telephone,16,apr,44.0,2.0,150.0,4,failure,0,29/03/2018,02/12/2020
id_3595,47,blue-collar,married,secondary,no,1565.0,yes,no,cellular,2,jun,328.0,1.0,55.0,6,other,1,18/08/2018,05/04/2019
id_17378,32,student,single,secondary,no,1776.0,no,no,cellular,15,jun,205.0,1.0,207.0,1,other,1,01/03/2018,24/12/2020
id_8804,35,technician,married,tertiary,no,87.0,no,no,cellular,6,may,203.0,1.0,90.0,3,other,1,24/03/2018,07/03/2020
id_30288,55,services,married,secondary,no,364.0,yes,yes,cellular,29,jan,170.0,1.0,261.0,2,failure,0,13/12/2018,10/03/2020
id_31191,40,blue-collar,married,primary,no,191.0,yes,no,cellular,12,may,75.0,3.0,347.0,5,failure,0,25/04/2018,11/06/2019
id_35755,48,blue-collar,married,secondary,no,241.0,yes,yes,cellular,2,jun,117.0,2.0,81.0,1,success,0,06/10/2018,19/12/2019
id_22504,26,retired,single,secondary,no,369.0,no,yes,cellular,15,may,110.0,2.0,364.0,2,failure,0,02/03/2018,14/02/2020
id_43268,28,management,single,secondary,no,702.0,yes,no,cellular,15,may,496.0,1.0,88.0,1,other,1,13/11/2018,20/01/2019
id_777,63,retired,divorced,primary,no,111.0,no,no,cellular,23,jun,690.0,1.0,225.0,2,success,1,09/11/2018,13/04/2020
id_18529,43,blue-collar,divorced,secondary,no,792.0,yes,no,cellular,15,may,123.0,1.0,365.0,1,failure,0,23/05/2018,19/05/2020
id_15526,80,retired,married,primary,no,242.0,no,no,cellular,26,jul,269.0,1.0,180.0,2,success,1,19/12/2018,19/07/2020
id_17920,39,admin.,married,secondary,no,-5.0,yes,no,cellular,15,may,13.0,8.0,366.0,7,other,0,06/10/2018,22/09/2020
id_18810,26,student,single,secondary,no,821.0,no,no,cellular,27,oct,164.0,1.0,91.0,2,failure,1,04/09/2018,10/10/2019
id_40134,32,housemaid,single,tertiary,no,17.0,no,no,cellular,4,aug,130.0,1.0,92.0,5,success,1,27/11/2018,04/05/2020
id_39922,30,admin.,single,secondary,no,44.0,no,no,cellular,4,aug,167.0,1.0,104.0,2,failure,0,22/09/2018,10/03/2019
id_2969,62,management,married,secondary,no,-1.0,no,no,telephone,19,oct,1729.0,3.0,62.0,3,failure,0,01/03/2018,22/04/2020
id_32572,35,management,married,tertiary,no,-3.0,yes,no,cellular,18,nov,103.0,1.0,175.0,2,failure,0,14/07/2018,20/05/2019
id_29013,53,retired,divorced,tertiary,no,-456.0,yes,no,cellular,15,may,416.0,4.0,296.0,3,failure,0,01/10/2018,12/06/2020
id_5466,39,self-employed,married,secondary,no,29.0,yes,no,cellular,16,apr,187.0,2.0,147.0,6,failure,0,09/02/2018,14/10/2019
id_35400,45,admin.,divorced,primary,no,431.0,yes,no,cellular,22,apr,151.0,1.0,181.0,1,success,1,18/01/2018,02/01/2019
id_21009,35,management,married,secondary,no,724.0,yes,no,cellular,18,oct,107.0,3.0,96.0,3,success,0,14/04/2018,19/03/2019
id_1271,56,retired,single,secondary,no,-159.0,yes,no,cellular,5,feb,74.0,1.0,8.0,1,other,0,23/11/2018,07/10/2020
id_25949,37,unemployed,married,secondary,no,223.0,yes,no,cellular,17,nov,193.0,2.0,196.0,1,failure,0,10/01/2018,15/01/2019
id_36518,36,technician,married,secondary,no,263.0,yes,yes,cellular,20,apr,402.0,2.0,285.0,1,failure,0,12/08/2018,01/05/2020
id_18179,27,services,single,primary,no,-29.0,yes,no,cellular,18,may,491.0,2.0,336.0,6,other,0,15/02/2018,13/12/2019
id_40619,45,management,married,tertiary,no,-3.0,yes,no,telephone,6,feb,143.0,4.0,9.0,2,other,0,19/06/2018,07/01/2019
id_28018,33,services,married,secondary,no,443.0,no,no,cellular,4,jun,345.0,3.0,77.0,3,success,1,14/12/2018,10/09/2020
id_20469,29,management,single,tertiary,no,2589.0,no,no,cellular,12,may,356.0,2.0,174.0,1,failure,0,28/01/2018,21/02/2019
id_30266,50,management,divorced,tertiary,no,112.0,yes,no,cellular,12,may,282.0,2.0,350.0,2,failure,0,10/09/2018,01/06/2020
id_43643,33,blue-collar,married,primary,no,-365.0,yes,no,cellular,11,may,62.0,1.0,350.0,1,failure,0,28/04/2018,22/09/2020
id_36078,58,management,married,tertiary,no,1319.0,no,no,cellular,16,jul,164.0,1.0,179.0,5,failure,0,03/02/2018,16/11/2020
id_43040,38,management,married,tertiary,no,258.0,no,no,cellular,9,jun,166.0,2.0,294.0,2,failure,1,21/02/2018,06/07/2019
id_34027,51,services,married,secondary,no,253.0,yes,no,cellular,15,apr,400.0,2.0,337.0,1,failure,0,22/05/2018,27/12/2020
id_38664,50,admin.,single,secondary,no,163.0,no,yes,cellular,4,feb,337.0,2.0,191.0,3,failure,0,14/08/2018,07/08/2020
id_14159,35,management,single,tertiary,no,644.0,yes,no,cellular,4,feb,133.0,1.0,253.0,7,other,0,26/11/2018,30/04/2019
id_34560,39,entrepreneur,married,tertiary,no,73.0,no,no,unknown,31,may,12.0,1.0,557.0,1,failure,0,26/11/2018,05/08/2019
id_21860,59,blue-collar,divorced,primary,no,1299.0,no,no,cellular,19,jul,145.0,2.0,234.0,2,failure,0,23/09/2018,29/11/2020
id_20371,30,management,married,tertiary,no,153.0,no,no,cellular,30,apr,180.0,2.0,83.0,2,success,0,09/07/2018,14/03/2019
id_42962,43,blue-collar,married,primary,no,1080.0,yes,yes,cellular,15,may,534.0,2.0,353.0,58,other,1,06/09/2018,19/09/2020
id_7555,50,services,single,secondary,no,1162.0,yes,no,cellular,18,may,187.0,1.0,178.0,1,failure,0,02/09/2018,30/08/2019
id_38739,53,blue-collar,married,secondary,no,-73.0,no,no,cellular,29,jan,177.0,1.0,164.0,4,other,0,31/07/2018,16/06/2019
id_7252,36,blue-collar,divorced,primary,no,4398.0,yes,no,cellular,6,may,328.0,2.0,279.0,4,failure,0,11/08/2018,29/09/2019
id_14220,24,blue-collar,married,secondary,no,650.0,yes,no,cellular,17,apr,365.0,2.0,331.0,1,other,0,18/05/2018,04/05/2019
id_1252,60,blue-collar,married,secondary,no,268.0,no,no,cellular,11,aug,154.0,1.0,286.0,2,failure,1,16/07/2018,04/02/2019
id_11804,24,self-employed,divorced,secondary,no,169.0,yes,no,cellular,6,feb,1157.0,2.0,192.0,4,failure,0,08/05/2018,25/11/2019
id_27953,47,admin.,married,unknown,no,-1.0,yes,no,cellular,21,nov,79.0,1.0,198.0,1,failure,0,23/05/2018,07/07/2019
id_40764,49,blue-collar,married,primary,no,212.0,yes,no,cellular,5,feb,540.0,2.0,196.0,4,other,0,23/05/2018,24/12/2020
id_15814,36,admin.,married,secondary,no,426.0,yes,no,cellular,17,apr,611.0,1.0,270.0,4,failure,0,21/11/2018,17/06/2020
id_20351,35,blue-collar,single,secondary,no,373.0,yes,yes,cellular,4,feb,173.0,1.0,274.0,3,failure,0,08/06/2018,23/11/2019
id_29415,42,blue-collar,married,primary,no,3459.0,yes,no,cellular,9,feb,181.0,3.0,277.0,4,other,0,17/12/2018,06/01/2019
id_29654,44,blue-collar,married,primary,no,951.0,yes,no,cellular,11,may,787.0,2.0,357.0,1,failure,0,12/01/2018,29/09/2019
id_7,28,blue-collar,married,primary,no,75.0,yes,no,cellular,18,may,11.0,4.0,356.0,2,failure,0,19/07/2018,13/06/2019
id_44667,64,technician,married,secondary,no,3.0,no,no,cellular,13,aug,1144.0,2.0,188.0,1,success,0,10/03/2018,07/07/2020
id_24751,48,unemployed,married,tertiary,no,375.0,no,no,cellular,22,may,159.0,1.0,59.0,2,failure,0,19/10/2018,29/11/2020
id_44255,38,technician,married,secondary,no,997.0,no,no,cellular,5,feb,230.0,1.0,241.0,1,failure,0,09/10/2018,19/08/2019
id_23761,33,blue-collar,married,secondary,no,-212.0,yes,yes,cellular,4,may,320.0,3.0,360.0,1,failure,0,11/05/2018,11/11/2020
id_18945,33,technician,single,secondary,no,961.0,no,no,cellular,8,oct,152.0,2.0,91.0,13,failure,0,10/07/2018,04/04/2019
id_23217,36,services,single,secondary,no,18.0,yes,no,cellular,28,jun,204.0,1.0,182.0,1,failure,0,05/12/2018,20/01/2020
